date,location_id,sku_id,reported_qty_sold
2024-12-09,LOC-01,SKU-0047,166
2024-12-10,LOC-01,SKU-0047,141
2024-12-11,LOC-01,SKU-0047,145
2024-12-12,LOC-01,SKU-0047,149
2024-12-13,LOC-01,SKU-0047,142
2024-12-14,LOC-01,SKU-0047,143
2024-12-15,LOC-01,SKU-0047,129
2024-12-16,LOC-01,SKU-0047,135
2024-12-17,LOC-01,SKU-0047,114
2024-12-18,LOC-01,SKU-0047,116
2024-12-19,LOC-01,SKU-0047,137
2024-12-20,LOC-01,SKU-0047,129
2024-12-21,LOC-01,SKU-0047,120
2024-12-22,LOC-01,SKU-0047,106
2024-12-23,LOC-01,SKU-0047,103
2024-12-24,LOC-01,SKU-0047,108
2024-12-25,LOC-01,SKU-0047,98
2024-12-26,LOC-01,SKU-0047,877
2024-12-27,LOC-01,SKU-0047,103
2024-12-28,LOC-01,SKU-0047,91
2024-12-29,LOC-01,SKU-0047,92
2024-12-30,LOC-01,SKU-0047,106
2024-12-31,LOC-01,SKU-0047,93
2025-01-01,LOC-01,SKU-0047,118
2025-01-02,LOC-01,SKU-0047,78
2025-01-03,LOC-01,SKU-0047,110
2025-01-04,LOC-01,SKU-0047,771
2025-01-05,LOC-01,SKU-0047,607
2025-01-06,LOC-01,SKU-0047,99
2025-01-07,LOC-01,SKU-0047,554
2025-01-08,LOC-01,SKU-0047,127
2025-01-09,LOC-01,SKU-0047,118
2025-01-10,LOC-01,SKU-0047,118
2025-01-11,LOC-01,SKU-0047,686
2025-01-12,LOC-01,SKU-0047,125
2025-01-13,LOC-01,SKU-0047,129
2025-01-14,LOC-01,SKU-0047,121
2025-01-15,LOC-01,SKU-0047,130
2025-01-16,LOC-01,SKU-0047,133
2025-01-17,LOC-01,SKU-0047,126
2025-01-18,LOC-01,SKU-0047,135
2025-01-19,LOC-01,SKU-0047,121
2025-01-20,LOC-01,SKU-0047,128
2025-01-21,LOC-01,SKU-0047,132
2025-01-22,LOC-01,SKU-0047,151
2025-01-23,LOC-01,SKU-0047,147
2025-01-24,LOC-01,SKU-0047,143
2025-01-25,LOC-01,SKU-0047,127
2025-01-26,LOC-01,SKU-0047,152
2025-01-27,LOC-01,SKU-0047,140
2025-01-28,LOC-01,SKU-0047,130
2025-01-29,LOC-01,SKU-0047,134
2025-01-30,LOC-01,SKU-0047,117
2025-01-31,LOC-01,SKU-0047,134
2025-02-01,LOC-01,SKU-0047,126
2025-02-02,LOC-01,SKU-0047,115
2025-02-03,LOC-01,SKU-0047,127
2025-02-04,LOC-01,SKU-0047,605
2025-02-05,LOC-01,SKU-0047,110
2025-02-06,LOC-01,SKU-0047,114
2025-02-07,LOC-01,SKU-0047,105
2025-02-08,LOC-01,SKU-0047,104
2025-02-09,LOC-01,SKU-0047,95
2025-02-10,LOC-01,SKU-0047,114
2025-02-11,LOC-01,SKU-0047,101
2025-02-12,LOC-01,SKU-0047,92
2025-02-13,LOC-01,SKU-0047,85
2025-02-14,LOC-01,SKU-0047,88
2025-02-15,LOC-01,SKU-0047,508
2025-02-16,LOC-01,SKU-0047,96
2025-02-17,LOC-01,SKU-0047,103
2025-02-18,LOC-01,SKU-0047,110
2025-02-19,LOC-01,SKU-0047,105
2025-02-20,LOC-01,SKU-0047,92
2025-02-21,LOC-01,SKU-0047,450
2025-02-22,LOC-01,SKU-0047,111
2025-02-23,LOC-01,SKU-0047,111
2025-02-24,LOC-01,SKU-0047,388
2025-02-25,LOC-01,SKU-0047,137
2024-11-28,LOC-01,SKU-0039,127
2024-11-29,LOC-01,SKU-0039,116
2024-11-30,LOC-01,SKU-0039,127
2024-12-01,LOC-01,SKU-0039,128
2024-12-02,LOC-01,SKU-0039,146
2024-12-03,LOC-01,SKU-0039,131
2024-12-04,LOC-01,SKU-0039,123
2024-12-05,LOC-01,SKU-0039,152
2024-12-06,LOC-01,SKU-0039,146
2024-12-07,LOC-01,SKU-0039,933
2024-12-08,LOC-01,SKU-0039,144
2024-12-09,LOC-01,SKU-0039,143
2024-12-10,LOC-01,SKU-0039,147
2024-12-11,LOC-01,SKU-0039,136
2024-12-12,LOC-01,SKU-0039,119
2024-12-13,LOC-01,SKU-0039,689
2024-12-14,LOC-01,SKU-0039,159
2024-12-15,LOC-01,SKU-0039,145
2024-12-16,LOC-01,SKU-0039,129
2024-12-17,LOC-01,SKU-0039,760
2024-12-18,LOC-01,SKU-0039,119
2024-12-19,LOC-01,SKU-0039,115
2024-12-20,LOC-01,SKU-0039,104
2024-12-21,LOC-01,SKU-0039,117
2024-12-22,LOC-01,SKU-0039,109
2024-12-23,LOC-01,SKU-0039,122
2024-12-24,LOC-01,SKU-0039,118
2024-12-25,LOC-01,SKU-0039,108
2024-12-26,LOC-01,SKU-0039,99
2024-12-27,LOC-01,SKU-0039,106
2024-12-28,LOC-01,SKU-0039,106
2024-12-29,LOC-01,SKU-0039,99
2024-12-30,LOC-01,SKU-0039,735
2024-12-31,LOC-01,SKU-0039,87
2025-01-01,LOC-01,SKU-0039,68
2025-01-02,LOC-01,SKU-0039,94
2025-01-03,LOC-01,SKU-0039,99
2025-01-04,LOC-01,SKU-0039,689
2025-01-05,LOC-01,SKU-0039,105
2025-01-06,LOC-01,SKU-0039,94
2025-01-07,LOC-01,SKU-0039,111
2025-01-08,LOC-01,SKU-0039,113
2025-01-09,LOC-01,SKU-0039,113
2025-01-10,LOC-01,SKU-0039,121
2025-01-11,LOC-01,SKU-0039,141
2025-01-12,LOC-01,SKU-0039,127
2025-01-13,LOC-01,SKU-0039,140
2025-01-14,LOC-01,SKU-0039,146
2025-01-15,LOC-01,SKU-0039,119
2025-01-16,LOC-01,SKU-0039,127
2025-01-17,LOC-01,SKU-0039,137
2025-01-18,LOC-01,SKU-0039,151
2025-01-19,LOC-01,SKU-0039,154
2025-01-20,LOC-01,SKU-0039,620
2025-01-21,LOC-01,SKU-0039,151
2025-01-22,LOC-01,SKU-0039,586
2025-01-23,LOC-01,SKU-0039,166
2025-01-24,LOC-01,SKU-0039,138
2025-01-25,LOC-01,SKU-0039,135
2025-01-26,LOC-01,SKU-0039,150
2025-01-27,LOC-01,SKU-0039,765
2025-01-28,LOC-01,SKU-0039,782
2025-01-29,LOC-01,SKU-0039,118
2025-01-30,LOC-01,SKU-0039,122
2025-01-31,LOC-01,SKU-0039,162
2025-02-01,LOC-01,SKU-0039,134
2025-02-02,LOC-01,SKU-0039,112
2025-02-03,LOC-01,SKU-0039,139
2025-02-04,LOC-01,SKU-0039,113
2025-02-05,LOC-01,SKU-0039,106
2025-02-06,LOC-01,SKU-0039,102
2025-02-07,LOC-01,SKU-0039,102
2025-02-08,LOC-01,SKU-0039,102
2025-02-09,LOC-01,SKU-0039,108
2025-02-10,LOC-01,SKU-0039,649
2025-02-11,LOC-01,SKU-0039,109
2025-02-12,LOC-01,SKU-0039,92
2025-02-13,LOC-01,SKU-0039,101
2025-02-14,LOC-01,SKU-0039,129
2025-02-15,LOC-01,SKU-0039,92
2025-02-16,LOC-01,SKU-0039,97
2025-02-17,LOC-01,SKU-0039,82
2025-02-18,LOC-01,SKU-0039,101
2025-02-19,LOC-01,SKU-0039,97
2025-02-20,LOC-01,SKU-0039,419
2025-02-21,LOC-01,SKU-0039,112
2025-02-22,LOC-01,SKU-0039,116
2025-02-23,LOC-01,SKU-0039,107
2025-02-24,LOC-01,SKU-0039,100
2025-02-25,LOC-01,SKU-0039,130
2024-11-28,LOC-01,SKU-0026,149
2024-11-29,LOC-01,SKU-0026,157
2024-11-30,LOC-01,SKU-0026,1027
2024-12-01,LOC-01,SKU-0026,1025
2024-12-02,LOC-01,SKU-0026,160
2024-12-03,LOC-01,SKU-0026,157
2024-12-04,LOC-01,SKU-0026,162
2024-12-05,LOC-01,SKU-0026,1298
2024-12-06,LOC-01,SKU-0026,169
2024-12-07,LOC-01,SKU-0026,198
2024-12-08,LOC-01,SKU-0026,172
2024-12-09,LOC-01,SKU-0026,182
2024-12-10,LOC-01,SKU-0026,191
2024-12-11,LOC-01,SKU-0026,167
2024-12-12,LOC-01,SKU-0026,184
2024-12-13,LOC-01,SKU-0026,169
2024-12-14,LOC-01,SKU-0026,186
2024-12-15,LOC-01,SKU-0026,147
2024-12-16,LOC-01,SKU-0026,145
2024-12-17,LOC-01,SKU-0026,158
2024-12-18,LOC-01,SKU-0026,145
2024-12-19,LOC-01,SKU-0026,144
2024-12-20,LOC-01,SKU-0026,163
2024-12-21,LOC-01,SKU-0026,134
2024-12-22,LOC-01,SKU-0026,131
2024-12-23,LOC-01,SKU-0026,154
2024-12-24,LOC-01,SKU-0026,150
2024-12-25,LOC-01,SKU-0026,143
2024-12-26,LOC-01,SKU-0026,107
2024-12-27,LOC-01,SKU-0026,116
2024-12-28,LOC-01,SKU-0026,135
2024-12-29,LOC-01,SKU-0026,118
2024-12-30,LOC-01,SKU-0026,414
2024-12-31,LOC-01,SKU-0026,111
2025-01-01,LOC-01,SKU-0026,115
2025-01-02,LOC-01,SKU-0026,115
2025-01-03,LOC-01,SKU-0026,629
2025-01-04,LOC-01,SKU-0026,507
2025-01-05,LOC-01,SKU-0026,119
2025-01-06,LOC-01,SKU-0026,108
2025-01-07,LOC-01,SKU-0026,137
2025-01-08,LOC-01,SKU-0026,126
2025-01-09,LOC-01,SKU-0026,138
2025-01-10,LOC-01,SKU-0026,148
2025-01-11,LOC-01,SKU-0026,139
2025-01-12,LOC-01,SKU-0026,141
2025-01-13,LOC-01,SKU-0026,775
2025-01-14,LOC-01,SKU-0026,138
2025-01-15,LOC-01,SKU-0026,194
2025-01-16,LOC-01,SKU-0026,194
2025-01-17,LOC-01,SKU-0026,184
2025-01-18,LOC-01,SKU-0026,169
2025-01-19,LOC-01,SKU-0026,174
2025-01-20,LOC-01,SKU-0026,198
2025-01-21,LOC-01,SKU-0026,203
2025-01-22,LOC-01,SKU-0026,179
2025-01-23,LOC-01,SKU-0026,1185
2025-01-24,LOC-01,SKU-0026,167
2025-01-25,LOC-01,SKU-0026,179
2025-01-26,LOC-01,SKU-0026,167
2025-01-27,LOC-01,SKU-0026,174
2025-01-28,LOC-01,SKU-0026,165
2025-01-29,LOC-01,SKU-0026,179
2025-01-30,LOC-01,SKU-0026,169
2025-01-31,LOC-01,SKU-0026,151
2025-02-01,LOC-01,SKU-0026,134
2025-02-02,LOC-01,SKU-0026,150
2025-02-03,LOC-01,SKU-0026,140
2025-02-04,LOC-01,SKU-0026,144
2025-02-05,LOC-01,SKU-0026,143
2025-02-06,LOC-01,SKU-0026,147
2025-02-07,LOC-01,SKU-0026,122
2025-02-08,LOC-01,SKU-0026,125
2025-02-09,LOC-01,SKU-0026,126
2025-02-10,LOC-01,SKU-0026,125
2025-02-11,LOC-01,SKU-0026,122
2025-02-12,LOC-01,SKU-0026,868
2025-02-13,LOC-01,SKU-0026,121
2025-02-14,LOC-01,SKU-0026,114
2025-02-15,LOC-01,SKU-0026,111
2025-02-16,LOC-01,SKU-0026,131
2025-02-17,LOC-01,SKU-0026,129
2025-02-18,LOC-01,SKU-0026,124
2025-02-19,LOC-01,SKU-0026,128
2025-02-20,LOC-01,SKU-0026,167
2025-02-21,LOC-01,SKU-0026,124
2025-02-22,LOC-01,SKU-0026,142
2025-02-23,LOC-01,SKU-0026,135
2025-02-24,LOC-01,SKU-0026,161
2025-02-25,LOC-01,SKU-0026,142
2024-11-28,LOC-01,SKU-0005,143
2024-11-29,LOC-01,SKU-0005,172
2024-11-30,LOC-01,SKU-0005,160
2024-12-01,LOC-01,SKU-0005,151
2024-12-02,LOC-01,SKU-0005,169
2024-12-03,LOC-01,SKU-0005,175
2024-12-04,LOC-01,SKU-0005,949
2024-12-05,LOC-01,SKU-0005,182
2024-12-06,LOC-01,SKU-0005,171
2024-12-07,LOC-01,SKU-0005,157
2024-12-08,LOC-01,SKU-0005,169
2024-12-09,LOC-01,SKU-0005,200
2024-12-10,LOC-01,SKU-0005,176
2024-12-11,LOC-01,SKU-0005,185
2024-12-12,LOC-01,SKU-0005,190
2024-12-13,LOC-01,SKU-0005,184
2024-12-14,LOC-01,SKU-0005,163
2024-12-15,LOC-01,SKU-0005,177
2024-12-16,LOC-01,SKU-0005,159
2024-12-17,LOC-01,SKU-0005,147
2024-12-18,LOC-01,SKU-0005,157
2024-12-19,LOC-01,SKU-0005,174
2024-12-20,LOC-01,SKU-0005,156
2024-12-21,LOC-01,SKU-0005,129
2024-12-22,LOC-01,SKU-0005,156
2024-12-23,LOC-01,SKU-0005,158
2024-12-24,LOC-01,SKU-0005,153
2024-12-25,LOC-01,SKU-0005,117
2024-12-26,LOC-01,SKU-0005,131
2024-12-27,LOC-01,SKU-0005,112
2024-12-28,LOC-01,SKU-0005,133
2024-12-29,LOC-01,SKU-0005,124
2024-12-30,LOC-01,SKU-0005,157
2024-12-31,LOC-01,SKU-0005,144
2025-01-01,LOC-01,SKU-0005,137
2025-01-02,LOC-01,SKU-0005,126
2025-01-03,LOC-01,SKU-0005,133
2025-01-04,LOC-01,SKU-0005,123
2025-01-05,LOC-01,SKU-0005,114
2025-01-06,LOC-01,SKU-0005,158
2025-01-07,LOC-01,SKU-0005,116
2025-01-08,LOC-01,SKU-0005,133
2025-01-09,LOC-01,SKU-0005,156
2025-01-10,LOC-01,SKU-0005,130
2025-01-11,LOC-01,SKU-0005,134
2025-01-12,LOC-01,SKU-0005,155
2025-01-13,LOC-01,SKU-0005,160
2025-01-14,LOC-01,SKU-0005,169
2025-01-15,LOC-01,SKU-0005,161
2025-01-16,LOC-01,SKU-0005,133
2025-01-17,LOC-01,SKU-0005,164
2025-01-18,LOC-01,SKU-0005,174
2025-01-19,LOC-01,SKU-0005,167
2025-01-20,LOC-01,SKU-0005,189
2025-01-21,LOC-01,SKU-0005,224
2025-01-22,LOC-01,SKU-0005,163
2025-01-23,LOC-01,SKU-0005,173
2025-01-24,LOC-01,SKU-0005,171
2025-01-25,LOC-01,SKU-0005,192
2025-01-26,LOC-01,SKU-0005,180
2025-01-27,LOC-01,SKU-0005,184
2025-01-28,LOC-01,SKU-0005,182
2025-01-29,LOC-01,SKU-0005,198
2025-01-30,LOC-01,SKU-0005,948
2025-01-31,LOC-01,SKU-0005,154
2025-02-01,LOC-01,SKU-0005,146
2025-02-02,LOC-01,SKU-0005,137
2025-02-03,LOC-01,SKU-0005,166
2025-02-04,LOC-01,SKU-0005,141
2025-02-05,LOC-01,SKU-0005,134
2025-02-06,LOC-01,SKU-0005,133
2025-02-07,LOC-01,SKU-0005,138
2025-02-08,LOC-01,SKU-0005,124
2025-02-09,LOC-01,SKU-0005,112
2025-02-10,LOC-01,SKU-0005,130
2025-02-11,LOC-01,SKU-0005,141
2025-02-12,LOC-01,SKU-0005,113
2025-02-13,LOC-01,SKU-0005,128
2025-02-14,LOC-01,SKU-0005,132
2025-02-15,LOC-01,SKU-0005,133
2025-02-16,LOC-01,SKU-0005,128
2025-02-17,LOC-01,SKU-0005,123
2025-02-18,LOC-01,SKU-0005,109
2025-02-19,LOC-01,SKU-0005,129
2025-02-20,LOC-01,SKU-0005,120
2025-02-21,LOC-01,SKU-0005,137
2025-02-22,LOC-01,SKU-0005,147
2025-02-23,LOC-01,SKU-0005,148
2025-02-24,LOC-01,SKU-0005,162
2025-02-25,LOC-01,SKU-0005,176
2024-11-28,LOC-01,SKU-0042,566
2024-11-29,LOC-01,SKU-0042,78
2024-11-30,LOC-01,SKU-0042,95
2024-12-01,LOC-01,SKU-0042,114
2024-12-02,LOC-01,SKU-0042,92
2024-12-03,LOC-01,SKU-0042,89
2024-12-04,LOC-01,SKU-0042,97
2024-12-05,LOC-01,SKU-0042,85
2024-12-06,LOC-01,SKU-0042,92
2024-12-07,LOC-01,SKU-0042,100
2024-12-08,LOC-01,SKU-0042,92
2024-12-09,LOC-01,SKU-0042,105
2024-12-10,LOC-01,SKU-0042,107
2024-12-11,LOC-01,SKU-0042,101
2024-12-12,LOC-01,SKU-0042,108
2024-12-13,LOC-01,SKU-0042,104
2024-12-14,LOC-01,SKU-0042,100
2024-12-15,LOC-01,SKU-0042,78
2024-12-16,LOC-01,SKU-0042,96
2024-12-17,LOC-01,SKU-0042,79
2024-12-18,LOC-01,SKU-0042,82
2024-12-19,LOC-01,SKU-0042,84
2024-12-20,LOC-01,SKU-0042,80
2024-12-21,LOC-01,SKU-0042,81
2024-12-22,LOC-01,SKU-0042,75
2024-12-23,LOC-01,SKU-0042,68
2024-12-24,LOC-01,SKU-0042,65
2024-12-25,LOC-01,SKU-0042,68
2024-12-26,LOC-01,SKU-0042,69
2024-12-27,LOC-01,SKU-0042,56
2024-12-28,LOC-01,SKU-0042,46
2024-12-29,LOC-01,SKU-0042,424
2024-12-30,LOC-01,SKU-0042,53
2024-12-31,LOC-01,SKU-0042,65
2025-01-01,LOC-01,SKU-0042,238
2025-01-02,LOC-01,SKU-0042,68
2025-01-03,LOC-01,SKU-0042,68
2025-01-04,LOC-01,SKU-0042,59
2025-01-05,LOC-01,SKU-0042,71
2025-01-06,LOC-01,SKU-0042,88
2025-01-07,LOC-01,SKU-0042,64
2025-01-08,LOC-01,SKU-0042,70
2025-01-09,LOC-01,SKU-0042,70
2025-01-10,LOC-01,SKU-0042,82
2025-01-11,LOC-01,SKU-0042,86
2025-01-12,LOC-01,SKU-0042,76
2025-01-13,LOC-01,SKU-0042,84
2025-01-14,LOC-01,SKU-0042,88
2025-01-15,LOC-01,SKU-0042,98
2025-01-16,LOC-01,SKU-0042,95
2025-01-17,LOC-01,SKU-0042,327
2025-01-18,LOC-01,SKU-0042,88
2025-01-19,LOC-01,SKU-0042,96
2025-01-20,LOC-01,SKU-0042,82
2025-01-21,LOC-01,SKU-0042,105
2025-01-22,LOC-01,SKU-0042,94
2025-01-23,LOC-01,SKU-0042,85
2025-01-24,LOC-01,SKU-0042,77
2025-01-25,LOC-01,SKU-0042,97
2025-01-26,LOC-01,SKU-0042,631
2025-01-27,LOC-01,SKU-0042,89
2025-01-28,LOC-01,SKU-0042,82
2025-01-29,LOC-01,SKU-0042,75
2025-01-30,LOC-01,SKU-0042,89
2025-01-31,LOC-01,SKU-0042,87
2025-02-01,LOC-01,SKU-0042,88
2025-02-02,LOC-01,SKU-0042,382
2025-02-03,LOC-01,SKU-0042,75
2025-02-04,LOC-01,SKU-0042,72
2025-02-05,LOC-01,SKU-0042,84
2025-02-06,LOC-01,SKU-0042,67
2025-02-07,LOC-01,SKU-0042,63
2025-02-08,LOC-01,SKU-0042,64
2025-02-09,LOC-01,SKU-0042,58
2025-02-10,LOC-01,SKU-0042,53
2025-02-11,LOC-01,SKU-0042,74
2025-02-12,LOC-01,SKU-0042,75
2025-02-13,LOC-01,SKU-0042,59
2025-02-14,LOC-01,SKU-0042,60
2025-02-15,LOC-01,SKU-0042,64
2025-02-16,LOC-01,SKU-0042,71
2025-02-17,LOC-01,SKU-0042,64
2025-02-18,LOC-01,SKU-0042,68
2025-02-19,LOC-01,SKU-0042,76
2025-02-20,LOC-01,SKU-0042,65
2025-02-21,LOC-01,SKU-0042,57
2025-02-22,LOC-01,SKU-0042,508
2025-02-23,LOC-01,SKU-0042,76
2025-02-24,LOC-01,SKU-0042,79
2025-02-25,LOC-01,SKU-0042,90
2024-11-28,LOC-01,SKU-0003,92
2024-11-29,LOC-01,SKU-0003,89
2024-11-30,LOC-01,SKU-0003,70
2024-12-01,LOC-01,SKU-0003,91
2024-12-02,LOC-01,SKU-0003,82
2024-12-03,LOC-01,SKU-0003,83
2024-12-04,LOC-01,SKU-0003,106
2024-12-05,LOC-01,SKU-0003,87
2024-12-06,LOC-01,SKU-0003,95
2024-12-07,LOC-01,SKU-0003,93
2024-12-08,LOC-01,SKU-0003,101
2024-12-09,LOC-01,SKU-0003,106
2024-12-10,LOC-01,SKU-0003,97
2024-12-11,LOC-01,SKU-0003,102
2024-12-12,LOC-01,SKU-0003,605
2024-12-13,LOC-01,SKU-0003,90
2024-12-14,LOC-01,SKU-0003,95
2024-12-15,LOC-01,SKU-0003,77
2024-12-16,LOC-01,SKU-0003,83
2024-12-17,LOC-01,SKU-0003,93
2024-12-18,LOC-01,SKU-0003,85
2024-12-19,LOC-01,SKU-0003,83
2024-12-20,LOC-01,SKU-0003,89
2024-12-21,LOC-01,SKU-0003,260
2024-12-22,LOC-01,SKU-0003,75
2024-12-23,LOC-01,SKU-0003,487
2024-12-24,LOC-01,SKU-0003,77
2024-12-25,LOC-01,SKU-0003,56
2024-12-26,LOC-01,SKU-0003,79
2024-12-27,LOC-01,SKU-0003,62
2024-12-28,LOC-01,SKU-0003,62
2024-12-29,LOC-01,SKU-0003,62
2024-12-30,LOC-01,SKU-0003,65
2024-12-31,LOC-01,SKU-0003,80
2025-01-01,LOC-01,SKU-0003,230
2025-01-02,LOC-01,SKU-0003,73
2025-01-03,LOC-01,SKU-0003,68
2025-01-04,LOC-01,SKU-0003,69
2025-01-05,LOC-01,SKU-0003,68
2025-01-06,LOC-01,SKU-0003,72
2025-01-07,LOC-01,SKU-0003,68
2025-01-08,LOC-01,SKU-0003,70
2025-01-09,LOC-01,SKU-0003,83
2025-01-10,LOC-01,SKU-0003,70
2025-01-11,LOC-01,SKU-0003,272
2025-01-12,LOC-01,SKU-0003,77
2025-01-13,LOC-01,SKU-0003,90
2025-01-14,LOC-01,SKU-0003,89
2025-01-15,LOC-01,SKU-0003,81
2025-01-16,LOC-01,SKU-0003,105
2025-01-17,LOC-01,SKU-0003,112
2025-01-18,LOC-01,SKU-0003,103
2025-01-19,LOC-01,SKU-0003,425
2025-01-20,LOC-01,SKU-0003,102
2025-01-21,LOC-01,SKU-0003,103
2025-01-22,LOC-01,SKU-0003,358
2025-01-23,LOC-01,SKU-0003,86
2025-01-24,LOC-01,SKU-0003,90
2025-01-25,LOC-01,SKU-0003,104
2025-01-26,LOC-01,SKU-0003,78
2025-01-27,LOC-01,SKU-0003,94
2025-01-28,LOC-01,SKU-0003,90
2025-01-29,LOC-01,SKU-0003,89
2025-01-30,LOC-01,SKU-0003,94
2025-01-31,LOC-01,SKU-0003,93
2025-02-01,LOC-01,SKU-0003,98
2025-02-02,LOC-01,SKU-0003,90
2025-02-03,LOC-01,SKU-0003,65
2025-02-04,LOC-01,SKU-0003,90
2025-02-05,LOC-01,SKU-0003,79
2025-02-06,LOC-01,SKU-0003,73
2025-02-07,LOC-01,SKU-0003,73
2025-02-08,LOC-01,SKU-0003,77
2025-02-09,LOC-01,SKU-0003,64
2025-02-10,LOC-01,SKU-0003,61
2025-02-11,LOC-01,SKU-0003,58
2025-02-12,LOC-01,SKU-0003,57
2025-02-13,LOC-01,SKU-0003,70
2025-02-14,LOC-01,SKU-0003,51
2025-02-15,LOC-01,SKU-0003,77
2025-02-16,LOC-01,SKU-0003,241
2025-02-17,LOC-01,SKU-0003,78
2025-02-18,LOC-01,SKU-0003,73
2025-02-19,LOC-01,SKU-0003,62
2025-02-20,LOC-01,SKU-0003,62
2025-02-21,LOC-01,SKU-0003,78
2025-02-22,LOC-01,SKU-0003,71
2025-02-23,LOC-01,SKU-0003,79
2025-02-24,LOC-01,SKU-0003,74
2025-02-25,LOC-01,SKU-0003,72
2024-11-28,LOC-01,SKU-0014,112
2024-11-29,LOC-01,SKU-0014,115
2024-11-30,LOC-01,SKU-0014,547
2024-12-01,LOC-01,SKU-0014,128
2024-12-02,LOC-01,SKU-0014,716
2024-12-03,LOC-01,SKU-0014,141
2024-12-04,LOC-01,SKU-0014,133
2024-12-05,LOC-01,SKU-0014,143
2024-12-06,LOC-01,SKU-0014,157
2024-12-07,LOC-01,SKU-0014,163
2024-12-08,LOC-01,SKU-0014,151
2024-12-09,LOC-01,SKU-0014,153
2024-12-10,LOC-01,SKU-0014,157
2024-12-11,LOC-01,SKU-0014,134
2024-12-12,LOC-01,SKU-0014,137
2024-12-13,LOC-01,SKU-0014,361
2024-12-14,LOC-01,SKU-0014,163
2024-12-15,LOC-01,SKU-0014,128
2024-12-16,LOC-01,SKU-0014,130
2024-12-17,LOC-01,SKU-0014,131
2024-12-18,LOC-01,SKU-0014,114
2024-12-19,LOC-01,SKU-0014,127
2024-12-20,LOC-01,SKU-0014,109
2024-12-21,LOC-01,SKU-0014,122
2024-12-22,LOC-01,SKU-0014,120
2024-12-23,LOC-01,SKU-0014,121
2024-12-24,LOC-01,SKU-0014,106
2024-12-25,LOC-01,SKU-0014,120
2024-12-26,LOC-01,SKU-0014,99
2024-12-27,LOC-01,SKU-0014,103
2024-12-28,LOC-01,SKU-0014,102
2024-12-29,LOC-01,SKU-0014,92
2024-12-30,LOC-01,SKU-0014,100
2024-12-31,LOC-01,SKU-0014,100
2025-01-01,LOC-01,SKU-0014,84
2025-01-02,LOC-01,SKU-0014,94
2025-01-03,LOC-01,SKU-0014,331
2025-01-04,LOC-01,SKU-0014,97
2025-01-05,LOC-01,SKU-0014,669
2025-01-06,LOC-01,SKU-0014,116
2025-01-07,LOC-01,SKU-0014,555
2025-01-08,LOC-01,SKU-0014,98
2025-01-09,LOC-01,SKU-0014,119
2025-01-10,LOC-01,SKU-0014,107
2025-01-11,LOC-01,SKU-0014,135
2025-01-12,LOC-01,SKU-0014,103
2025-01-13,LOC-01,SKU-0014,134
2025-01-14,LOC-01,SKU-0014,119
2025-01-15,LOC-01,SKU-0014,154
2025-01-16,LOC-01,SKU-0014,1041
2025-01-17,LOC-01,SKU-0014,145
2025-01-18,LOC-01,SKU-0014,154
2025-01-19,LOC-01,SKU-0014,134
2025-01-20,LOC-01,SKU-0014,155
2025-01-21,LOC-01,SKU-0014,150
2025-01-22,LOC-01,SKU-0014,123
2025-01-23,LOC-01,SKU-0014,143
2025-01-24,LOC-01,SKU-0014,132
2025-01-25,LOC-01,SKU-0014,126
2025-01-26,LOC-01,SKU-0014,145
2025-01-27,LOC-01,SKU-0014,121
2025-01-28,LOC-01,SKU-0014,1109
2025-01-29,LOC-01,SKU-0014,127
2025-01-30,LOC-01,SKU-0014,494
2025-01-31,LOC-01,SKU-0014,119
2025-02-01,LOC-01,SKU-0014,96
2025-02-02,LOC-01,SKU-0014,96
2025-02-03,LOC-01,SKU-0014,124
2025-02-04,LOC-01,SKU-0014,110
2025-02-05,LOC-01,SKU-0014,132
2025-02-06,LOC-01,SKU-0014,99
2025-02-07,LOC-01,SKU-0014,91
2025-02-08,LOC-01,SKU-0014,97
2025-02-09,LOC-01,SKU-0014,96
2025-02-10,LOC-01,SKU-0014,111
2025-02-11,LOC-01,SKU-0014,92
2025-02-12,LOC-01,SKU-0014,99
2025-02-13,LOC-01,SKU-0014,100
2025-02-14,LOC-01,SKU-0014,87
2025-02-15,LOC-01,SKU-0014,97
2025-02-16,LOC-01,SKU-0014,96
2025-02-17,LOC-01,SKU-0014,108
2025-02-18,LOC-01,SKU-0014,668
2025-02-19,LOC-01,SKU-0014,98
2025-02-20,LOC-01,SKU-0014,107
2025-02-21,LOC-01,SKU-0014,95
2025-02-22,LOC-01,SKU-0014,109
2025-02-23,LOC-01,SKU-0014,114
2025-02-24,LOC-01,SKU-0014,129
2025-02-25,LOC-01,SKU-0014,125
2024-11-28,LOC-01,SKU-0049,111
2024-11-29,LOC-01,SKU-0049,119
2024-11-30,LOC-01,SKU-0049,119
2024-12-01,LOC-01,SKU-0049,116
2024-12-02,LOC-01,SKU-0049,149
2024-12-03,LOC-01,SKU-0049,148
2024-12-04,LOC-01,SKU-0049,120
2024-12-05,LOC-01,SKU-0049,141
2024-12-06,LOC-01,SKU-0049,135
2024-12-07,LOC-01,SKU-0049,158
2024-12-08,LOC-01,SKU-0049,153
2024-12-09,LOC-01,SKU-0049,155
2024-12-10,LOC-01,SKU-0049,140
2024-12-11,LOC-01,SKU-0049,155
2024-12-12,LOC-01,SKU-0049,145
2024-12-13,LOC-01,SKU-0049,129
